2024-08-02 14:13:49.218 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:15:12.674 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:15:21.449 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:15:21.633 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:15:39.132 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:15:39.329 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:16:06.452 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:16:06.625 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:17:39.257 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:17:39.435 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:17:39.436 | INFO | __main__:del_data_record:35 | 读取待删除记录id：65000dd9c5941f636c2060e2
2024-08-02 15:17:47.105 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:17:47.254 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:17:47.255 | INFO | __main__:del_data_record:35 | 读取待删除记录id：65000d5626ab770eaf0ff4b1
2024-08-02 15:18:16.675 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:18:16.857 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:18:16.858 | INFO | __main__:del_data_record:35 | 读取待删除记录id：650009c65d5be91a29430e33
2024-08-02 15:18:17.026 | INFO | __main__:del_data_record:42 | 删除记录结果：Success
2024-08-02 15:39:24.227 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:39:24.397 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:39:52.936 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:40:11.374 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:40:21.614 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:41:43.312 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:41:47.602 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:44:02.219 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:44:09.938 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:44:22.028 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:55:01.106 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:55:01.319 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:55:46.497 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:55:46.655 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:56:07.760 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:56:07.944 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:57:32.218 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:57:32.418 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:57:53.978 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:57:54.159 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:58:07.896 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:58:08.093 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:58:15.797 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:58:15.992 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:58:21.564 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:58:21.777 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:58:25.331 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:58:25.533 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:59:26.873 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:59:27.094 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 15:59:55.599 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 15:59:55.779 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:00:33.784 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:00:33.933 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:00:58.534 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:00:58.714 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:01:13.322 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:01:13.496 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:02:22.500 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:02:22.667 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:04:03.327 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:04:03.491 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:04:38.013 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:04:38.204 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:04:52.783 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:04:52.962 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:05:18.972 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:05:19.170 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:05:29.344 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:05:29.550 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:05:58.723 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:05:58.847 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 16:08:06.320 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 16:08:06.441 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:34:27.843 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:36:36.409 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:36:36.526 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:37:14.259 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:37:42.603 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:38:51.594 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:38:51.781 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:39:02.071 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:39:02.252 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:39:02.415 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:39:24.197 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:39:24.373 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:39:32.992 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:39:33.172 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:40:55.973 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:40:56.155 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:40:56.266 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/record/alias成功
2024-08-02 17:40:56.394 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/record/alias成功
2024-08-02 17:40:56.394 | INFO | __main__:change_record_name_and_type:70 | 修改记录名称结果：请求参数错误，请重试
2024-08-02 17:41:49.443 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:41:49.625 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:41:49.738 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/record/alias成功
2024-08-02 17:41:49.850 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/record/alias成功
2024-08-02 17:41:49.850 | INFO | __main__:change_record_name_and_type:70 | 修改记录名称结果：success
2024-08-02 17:45:00.569 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-08-02 17:45:00.831 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/data/riding/detail成功
2024-08-02 17:45:00.955 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/record/alias成功
2024-08-02 17:45:00.955 | INFO | __main__:change_record_name_and_type:68 | 修改记录名称：{'code': 200, 'error': 'success', 'data': []}
2024-08-02 17:45:01.072 | INFO | POM.api.base_page.base_page:post_request:18 | 发送POST请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/record/alias成功
2024-08-02 17:45:01.072 | INFO | __main__:change_record_name_and_type:71 | 修改记录类型：{'code': 200, 'error': 'success', 'data': []}
